Type,Number,CD,Street Name,Cross Street 1,Cross Street 2,Parking Restrictions,Petition Validation,Parking Study,Date Established,Date Posted,Last Action,Data Entered By,Council File Number
PPD,22,5,Sepulveda Boulevard,Homedale Street,Bronwood Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Sepulveda Boulevard,Bronwood Avenue,Sunset Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Sunset Boulevard,Veteran Avenue,Greenfield Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Sunset Boulevard,Greenfield Avenue,Bentley Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Sunset Boulevard,Bentley Avenue,Glenroy Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Sunset Boulevard,Glenroy Avenue,Thurston Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Sunset Boulevard,Thurston Avenue,Sepulveda Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Tavistock Avenue,Barlock Avenue,Glenroy Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Thurston Avenue,Dalkeith Avenue,S Intersection of Homedale Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Thurston Avenue,S Intersection of Homedale Street,N Intersection of Homedale Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Thurston Avenue,N Intersection of Homedale Street,Bronwood Avenue,No Parking 12AM - 8AM; 2 Hr. Parking 8AM - 12AM; Vehicles with District No. 22 Permits Exempt,75%,85%,3/1/2016,1/31/2004,Fill-In,SM,
PPD,22,5,Thurston Avenue,Bronwood Avenue,Sunset Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Tilden Avenue,Montana Avenue,Cashmere Street,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 22 Permits Exempt,75%,85%,3/1/2016,07/31/1987,Establishment,SM,
PPD,22,5,Tilden Avenue,Cashmere Street,Denslow Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,22,5,Veteran Avenue (W/S),Levering Avenue,Ophir Drive,No Parking Anytime; Vehicles with District No. 22 Permits Exempt,75%,85%,3/1/2016,07/31/1987,Establishment,SM,
PPD,22,5,Veteran Avenue (W/S),Ophir Drive,Montana Avenue,No Parking Anytime; Vehicles with District No. 22 Permits Exempt,75%,85%,3/1/2016,07/31/1987,Establishment,SM,
PPD,22,5,Veteran Avenue (W/S),Montana Avenue,Cashmere Street,No Parking Anytime; Vehicles with District No. 22 Permits Exempt,75%,85%,3/1/2016,07/31/1987,Establishment,SM,
PPD,22,5,Veteran Avenue (W/S),Cashmere Street,Sunset Boulevard,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 22 Permits Exempt,75%,85%,3/1/2016,07/31/1987,Establishment,SM,
PPD,23,6,Bassett Street,Alley E of Sepulveda Boulevard,Halbrent Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Bassett Street,Halbrent Avenue,Columbus Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Bassett Street,Columbus Avenue,Burnet Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Bassett Street,Burnet Avenue,Noble Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Bassett Street,Noble Avenue,Lemona Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,9/23/2008,Fill-in,JH,
PPD,23,6,Bassett Street,Lemona Avenue,Alley W of Kester Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,23,6,Burnet Avenue,Bassett Street,Marlin Place,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Columbus Avenue,Bassett Street,Marlin Place,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Halbrent Avenue,Bassett Street,Marlin Place,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Hartland Street,Noble Avenue,Lemona Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Hartland Street,Lemona Avenue,Alley W of Kester Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,7/22/2003,Fill-in,JH,
PPD,23,6,Lemona Avenue,Marlin Place,Bassett Street,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,9/23/2008,Fill-in,JH,
PPD,23,6,Lemona Avenue,Bassett Street,Hartland Street,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,9/22/2004,Fill-in,JH,
PPD,23,6,Marlin Place (N/S),W Intersection of Halbrent Avenue,E Intersection of Halbrent Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,8/17/2015,Fill-in,JH,
PPD,23,6,Marlin Place (S/S),W Intersection of Halbrent Avenue,E Intersection of Halbrent Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,23,6,Marlin Place,Halbrent Avenue,Columbus Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,8/17/2015,Alternate Restriction,JH,
PPD,23,6,Marlin Place,Columbus Avenue,Burnet Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,12/14/2009,Fill-in,JH,
PPD,23,6,Marlin Place,Burnet Avenue,Noble Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,12/14/2009,Fill-in,JH,
PPD,23,6,Marlin Place,Noble Avenue,Lemona Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,23,6,Marlin Place,Lemona Avenue,Cul-De-Sac E of Lemona Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,23,6,Noble Avenue,N Intersection of Marlin Place,S Intersection of Marlin Place,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Noble Avenue,S Intersection of Marlin Place,N Intersection of Bassett Street,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Noble Avenue,N Intersection of Bassett Street,S Intersection of Bassett Street,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt,75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Noble Avenue,S Intersection of Bassett Street,Hartland Street,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,23,6,Noble Avenue,Hartland Street,Alley N of Vanowen Street,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 23 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,01/17/1988,Establishment,JH,
PPD,24,5,Beverly Glen Boulevard,Alley S of Santa Monica Boulevard,La Grange Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Fairburn Avenue,Alley S of Santa Monica Boulevard,Missouri Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Fairburn Avenue,Missouri Avenue,Prosser Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 24 Permits Exempt,75%,85%,3/1/2016,10/04/1996,Establishment,JH,
PPD,24,5,Holmby Avenue,Alley S of Santa Monica Boulevard,Missouri Avenue,1 Hr. Parking 8AM - 9PM Mon. - Fri.; Vehicles with District No. 24 Permits Exempt,75%,85%,3/1/2016,10/04/1996,Establishment,JH,
PPD,24,5,Holmby Avenue,Missouri Avenue,Pandora Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 24 Permits Exempt,75%,85%,3/1/2016,10/04/1996,Establishment,JH,
PPD,24,5,Holmby Avenue,Pandora Avenue,La Grange Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Holmby Avenue,La Grange Avenue,Verona Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,La Grange Avenue,Beverly Glen Boulevard,Holmby Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Missouri Avenue,Prosser Avenue,Westholme Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Missouri Avenue,Westholme Avenue,Fairburn Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Missouri Avenue,Fairburn Avenue,Thayer Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Missouri Avenue,Thayer Avenue,Holmby Avenue,1 Hr. Parking 8AM - 9PM Mon. - Fri.; Vehicles with District No. 24 Permits Exempt,75%,85%,3/1/2016,10/04/1996,Establishment,JH,
PPD,24,5,Pandora Avenue,Alley S of Santa Monica Boulevard,Holmby Avenue,1 Hr. Parking 8AM - 9PM Daily; No Parking All Other Times; Vehicles with District No. 24 Permits Exempt,75%,85%,3/1/2016,10/04/1996,Establishment,JH,
PPD,24,5,Pandora Avenue,Holmby Avenue,La Grange Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Thayer Avenue,Alley S of Santa Monica Boulevard,Missouri Avenue,1 Hr. Parking 8AM - 9PM Mon. - Fri.; Vehicles with District No. 24 Permits Exempt,75%,85%,3/1/2016,10/04/1996,Establishment,JH,
PPD,24,5,Thayer Avenue,Missouri Avenue,Verona Avenue,No Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 24 Permits Exempt,75%,85%,3/1/2016,10/04/1996,Establishment,JH,
PPD,24,5,Thayer Avenue,Verona Avenue,Balsam Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Thayer Avenue,Balsam Avenue,Prosser Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Verona Avenue,Holmby Avenue,Thayer Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Westholme Avenue,Alley S of Santa Monica Boulevard,Missouri Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,24,5,Westholme Avenue,Missouri Avenue,Prosser Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Airdome Street,Rexford Drive,Glenville Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Airdome Street,Glenville Drive,Cardiff Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Airdome Street,Cardiff Avenue,Oakhurst Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Alcott Street,Castello Avenue,Beverwil Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Alcott Street,Edris Drive,Reeves Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,2/8/2013,Fill-in,JH,
PPD,25,5,Alcott Street,Reeves Street,Beverly Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Alcott Street,Beverly Drive,Rexford Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Alcott Street,Rexford Drive,Glenville Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Alcott Street,Glenville Drive,Cardiff Avenue,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Alcott Street,Cardiff Avenue,Oakhurst Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Alcott Street,Oakhurst Drive,Doheny Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Beverly Drive,Monte Mar Drive,Cashio Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Beverly Drive,Cashio Street,Alcott Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Beverly Drive,Alcott Street,Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Beverly Drive,Pico Boulevard,Whitworth Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Beverwil Drive,Monte Mar Drive,Lockford Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Beverwil Drive,Lockford Street,Holcomb Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Beverwil Drive,Holcomb Street,Horner Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Beverwil Drive,Horner Street,Cashio Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,2/26/2014,Alternate Restriction,JH,
PPD,25,5,Beverwil Drive,Cashio Street,Saturn Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Beverwil Drive,Saturn Street,Alcott Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Beverwil Drive,Alcott Street,Pico Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Beverwil Drive,Pico Boulevard,City of Los Angeles Boundary,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Cardiff Avenue,Airdome Street,Cashio Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Cardiff Avenue,Cashio Street,Alcott Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Cardiff Avenue,Alcott Street,Pico Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Cardiff Avenue,Pico Boulevard,Whitworth Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Cashio Street,Roxbury Drive,Castello Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Cashio Street,Castello Avenue,Beverwil Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,8/26/2002,Fill-in,JH,
PPD,25,5,Cashio Street,Beverwil Drive,Edris Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Cashio Street,Edris Drive,Reeves Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,6/1/2009,Fill-in,JH,
PPD,25,5,Cashio Street,Reeves Street,Beverly Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Cashio Street,Beverly Drive,Rexford Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Cashio Street,Rexford Drive,Glenville Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Cashio Street,Glenville Drive,Cardiff Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Cashio Street,Cardiff Avenue,Oakhurst Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Cashio Street,Oakhurst Drive,Doheny Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Castello Avenue,Pico Boulevard,Alcott Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Castello Avenue,Alcott Street,Saturn Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Castello Avenue,Saturn Street,Cashio Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Castello Avenue,Cashio Street,Horner Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Castello Place,Castello Avenue,Cul-De-Sac W of Castello Avenue,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Doheny Drive,Cashio Street,Alley W of Doheny Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Doheny Drive,Alley W of Doheny Drive,Alcott Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Doheny Drive,Alcott Street,Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Doheny Drive,Pico Boulevard,Whitworth Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Edris Drive,Smithwood Drive,Pico Boulevard,1 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehiclrs with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Edris Drive,Pico Boulevard,Alcott Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Edris Drive,Alcott Street,Cashio Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,5/2/2013,Fill-in,JH,
PPD,25,5,Edris Drive,Cashio Street,Cul-De-Sac S of Cashio Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,11/13/2006,Fill-in,JH,
PPD,25,5,Elm Drive,Pico Boulevard,Alley N of Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Elm Drive (E/S),Alley N of Pico Boulevard,Whitworth Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,7/1/2006,Fill-in,JH,
PPD,25,5,Elm Drive (W/S),Alley N of Pico Boulevard,Whitworth Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Glenville Drive,Airdome Street,Cashio Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Glenville Drive,Cashio Street,Alcott Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Glenville Drive,Alcott Street,Pico Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Glenville Drive,Pico Boulevard,Whitworth Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Holcomb Street,Beverwil Drive,Cul-De-Sac W of Beverwil Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Holcomb Street,Beverwil Drive,Cul-De-Sac E of Beverwil Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Horner Street,Castello Avenue,Beverwil Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,6/28/2006,Fill-in,JH,
PPD,25,5,Lockford Street,Beverwil Drive,Cul-De-Sac W of Beverwil Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Lockford Street,Beverwil Drive,Cul-De-Sac E of Beverwil Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Oakhurst Drive,Airdome Street,Cashio Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Oakhurst Drive,Cashio Street,Alcott Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Oakhurst Drive,Alcott Street,Pico Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Oakhurst Drive,Pico Boulevard,Whitworth Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Reeves Street,Monte Mar Drive,Cashio Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Reeves Street,Cashio Street,Alcott Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Reeves Street,Alcott Street,Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Rexford Drive,Monte Mar Drive,Airdome Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Rexford Drive,Airdome Street,Cashio Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Rexford Drive,Cashio Street,Alcott Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Rexford Drive,Alcott Street,Pico Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Rexford Drive,Pico Boulevard,Whitworth Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,7/1/2006,Fill-In,JH,
PPD,25,5,Roxbury Drive,Cashio Street,Pico Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Roxbury Drive,Monte Mar Drive,Cul-De-Sac N of Monte Mar Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Saturn Street,Castello Avenue,Beverwil Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Smithwood Drive,City of Los Angeles Boundary,Pico Boulevard,1 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehiclrs with District No. 25 Permits Exempt (Posted on Residential Portion),75%,85%,3/1/2016,5/24/2012,Fill-In,JH,
PPD,25,5,Smithwood Drive,Alley N of Pico Boulevard,Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Whitworth Drive,Beverly Drive,Elm Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Whitworth Drive,Elm Drive,Rexford Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Whitworth Drive,Rexford Drive,Glenville Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,25,5,Whitworth Drive,Glenville Drive,Cadriff Avenue,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Whitworth Drive,Cadriff Avenue,Oakhurst Drive,2 Hr. Parking 8AM - 6PM Mon. - Sat.; No Parking All Other Times; Vehicles with District No. 25 Permits Exempt,75%,85%,3/1/2016,03/07/1986,Establishment,JH,
PPD,25,5,Whitworth Drive,Oakhurst Drive,Doheny Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,26,5,Almayo Avenue,Beverly Glen Boulevard,Patricia Avenue,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 26 Permits Exempt,75%,85%,3/1/2016,11/15/1985,Establishment,SM,94-1613
PPD,26,5,Almayo Avenue,Patricia Avenue,Prosser Avenue,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 26 Permits Exempt,75%,85%,3/1/2016,11/15/1985,Establishment,SM,
